Date;AAPL;GS;MCD;MMM;MSFT;NKE
2016-04-11;24.98026466369629;131.2672119140625;106.23280334472656;129.1977996826172;48.70862579345703;53.38829040527344
2016-04-12;25.305641174316406;133.0870361328125;106.27444458007812;130.31463623046875;49.01355743408203;53.9690055847168
2016-04-13;25.672256469726562;137.86509704589844;105.67485046386719;130.74888610839844;49.64136505126953;54.91841506958008
2016-04-14;25.686004638671875;138.779296875;106.19116973876953;130.41542053222656;49.65031814575195;54.835445404052734
2016-04-15;25.170446395874023;136.718017578125;106.41604614257812;130.89622497558594;49.910430908203125;54.844661712646484
2016-04-18;24.627403259277344;137.14926147460938;107.30713653564453;131.4934539794922;50.636878967285156;54.9091911315918
2016-04-19;24.496801376342773;140.27999877929688;107.31546783447266;131.57098388671875;50.57411193847656;54.89997100830078
2016-04-20;24.547203063964844;144.01451110839844;107.05728149414062;131.02037048339844;49.856624603271484;54.95528793334961
2016-04-21;24.281414031982422;142.58277893066406;104.75874328613281;130.80320739746094;50.02701950073242;55.37928771972656
2016-04-22;24.2149600982666;143.8161163330078;104.5172348022461;130.80320739746094;46.4395637512207;54.780147552490234
2016-04-25;24.077476501464844;142.38442993164062;106.14950561523438;130.58604431152344;46.73552322387695;54.57735061645508
2016-04-26;23.910207748413086;143.03125;106.35772705078125;128.87985229492188;46.13462448120117;54.88153839111328
2016-04-27;22.413957595825195;143.96273803710938;106.84910583496094;130.10520935058594;45.686195373535156;54.63265609741211
2016-04-28;21.728849411010742;141.69447326660156;106.53262329101562;129.51577758789062;44.75346374511719;53.95978546142578
2016-04-29;21.47909164428711;141.53919982910156;105.34171295166016;129.8105010986328;44.72654724121094;54.328487396240234
2016-05-02;21.456178665161133;143.32447814941406;106.76580047607422;130.55502319335938;45.39023971557617;54.92763137817383
2016-05-03;21.809043884277344;140.70257568359375;106.93236541748047;130.26805114746094;44.645835876464844;54.863101959228516
2016-05-04;21.582199096679688;138.05484008789062;107.70689392089844;129.63990783691406;44.72654724121094;54.48518753051758
2016-05-05;21.49460220336914;137.5890655517578;107.66525268554688;130.11300659179688;44.789337158203125;53.63715362548828
2016-05-06;21.374725341796875;137.0025634765625;108.74789428710938;130.98158264160156;45.19292068481445;53.85839080810547
2016-05-09;21.39086151123047;135.84689331054688;108.95609283447266;130.69464111328125;44.90592575073242;54.12569808959961
2016-05-10;21.53609848022461;139.21914672851562;109.59735870361328;132.04408264160156;45.757957458496094;54.568145751953125
2016-05-11;21.326309204101562;137.4942169189453;107.54865264892578;131.66404724121094;45.784854888916016;52.54948043823242
2016-05-12;20.82606315612793;136.32994079589844;108.36477661132812;131.95877075195312;46.19740676879883;53.452796936035156
2016-05-13;20.867555618286133;133.97537231445312;107.29048919677734;130.53955078125;45.8117561340332;52.826011657714844
2016-05-16;21.642135620117188;134.00987243652344;107.96504211425781;131.4934539794922;46.484405517578125;52.669315338134766
2016-05-17;21.55223274230957;133.38023376464844;106.34109497070312;130.1439971923828;45.617401123046875;52.632442474365234
2016-05-18;21.79889488220215;137.94271850585938;105.10850524902344;130.23770141601562;45.888343811035156;51.7291145324707
2016-05-19;21.715911865234375;133.42340087890625;104.34234619140625;128.90264892578125;45.44580078125;52.5771369934082
2016-05-20;21.951047897338867;133.25955200195312;102.06877136230469;128.82460021972656;45.71674728393555;52.06094741821289
2016-05-23;22.229991912841797;134.07025146484375;102.27696990966797;129.68336486816406;45.18389129638672;51.60929870605469
2016-05-24;22.568870544433594;135.91592407226562;103.22637939453125;131.6507568359375;46.59278106689453;52.162353515625
2016-05-25;22.96537971496582;139.07254028320312;102.65174865722656;132.7125701904297;47.071441650390625;51.60929870605469
2016-05-26;23.147499084472656;137.32177734375;103.09313201904297;131.86935424804688;46.86371994018555;51.471038818359375
2016-05-27;23.133668899536133;138.15306091308594;102.64339447021484;131.85379028320312;47.252071380615234;51.793643951416016
2016-05-31;23.020706176757812;138.1097869873047;101.65239715576172;131.40875244140625;47.8661994934082;50.89954376220703
2016-06-01;22.697967529296875;138.5341033935547;101.57742309570312;131.69760131835938;47.73073196411133;50.632232666015625
2016-06-02;22.527368545532227;137.9365692138672;101.65293884277344;131.19015502929688;47.39656066894531;50.41036605834961
2016-06-03;22.57347869873047;134.81031799316406;101.80393981933594;131.45556640625;46.773406982421875;49.411949157714844
2016-06-06;22.737157821655273;136.01405334472656;102.3492431640625;132.7828369140625;47.080467224121094;50.197723388671875
2016-06-07;22.82936668395996;134.3773193359375;102.26532745361328;133.43081665039062;47.05337905883789;49.50440216064453
2016-06-08;22.80862045288086;133.9183349609375;102.44151306152344;133.82894897460938;46.99919128417969;50.03133010864258
2016-06-09;22.97229766845703;132.64532470703125;103.01200103759766;132.8218231201172;46.619869232177734;50.78938674926758
2016-06-10;22.78325843811035;129.80487060546875;102.6512451171875;131.5961456298828;46.493438720703125;50.9465446472168
2016-06-13;22.43977165222168;128.7136688232422;103.1797866821289;130.4796905517578;45.28324508666992;50.761653900146484
2016-06-14;22.467439651489258;126.60061645507812;102.77709197998047;130.85446166992188;45.00326156616211;50.03133010864258
2016-06-15;22.39366912841797;126.57463073730469;102.5589599609375;131.00277709960938;44.87682342529297;50.20698547363281
2016-06-16;22.488182067871094;126.98168182373047;102.7435302734375;132.66566467285156;45.50901794433594;49.430442810058594
2016-06-17;21.976408004760742;126.12434387207031;102.57573699951172;131.89279174804688;45.274208068847656;49.652305603027344
2016-06-20;21.92337989807129;127.95160675048828;103.54049682617188;133.6805877685547;45.22002029418945;50.25320053100586
2016-06-21;22.110111236572266;128.47120666503906;102.87776184082031;133.7898712158203;46.231529235839844;50.63222885131836
2016-06-22;22.027130126953125;128.28932189941406;101.19152069091797;133.6805877685547;46.0509033203125;50.44733810424805
2016-06-23;22.15390968322754;132.20362854003906;101.68648529052734;135.9290313720703;46.88180160522461;50.03133010864258
2016-06-24;21.531478881835938;122.85087585449219;100.20156860351562;132.03329467773438;45.00326156616211;48.61692810058594
2016-06-27;21.21796417236328;120.81573486328125;97.56734466552734;130.52655029296875;43.738868713378906;47.96980667114258
2016-06-28;21.575279235839844;123.32711029052734;99.41297912597656;132.4002685546875;44.65104675292969;49.07914352416992
2016-06-29;21.762012481689453;126.00311279296875;100.2435302734375;133.9070281982422;45.644493103027344;50.96502685546875
2016-06-30;22.038650512695312;128.67039489746094;100.95659637451172;136.71755981445312;46.21345520019531;51.02974319458008
2016-07-01;22.105497360229492;128.3845977783203;101.0069351196289;137.0454864501953;46.20444107055664;51.40876770019531
2016-07-05;21.898027420043945;125.09378814697266;101.30896759033203;137.11573791503906;46.21345520019531;51.02974319458008
2016-07-06;22.02251434326172;126.0723876953125;101.19989776611328;136.74879455566406;46.40312194824219;51.58442306518555
2016-07-07;22.11702537536621;127.30211639404297;101.44318389892578;136.5224151611328;46.40312194824219;51.695350646972656
2016-07-08;22.28761863708496;130.22918701171875;101.77035522460938;138.27894592285156;47.234004974365234;52.434913635253906
2016-07-11;22.356781005859375;131.79664611816406;102.3492431640625;138.97378540039062;47.49592208862305;52.5366096496582
2016-07-12;22.45821189880371;135.89285278320312;102.5589599609375;139.87164306640625;48.05586624145508;53.673683166503906
2016-07-13;22.3314208984375;136.7588348388672;103.03714752197266;139.91067504882812;48.326805114746094;53.60895538330078
2016-07-14;22.7740421295166;140.759765625;103.96835327148438;141.23004150390625;48.53453063964844;54.07119369506836
2016-07-15;22.77173614501953;139.98036193847656;103.69991302490234;141.6204071044922;48.49839782714844;53.49802780151367
2016-07-18;23.013792037963867;141.44387817382812;103.85932159423828;141.3939971923828;48.733211517333984;53.377838134765625
2016-07-19;23.02301597595215;139.7811737060547;106.12440490722656;141.49551391601562;47.94749450683594;53.39634323120117
2016-07-20;23.04375457763672;140.0929412841797;105.75527954101562;141.63601684570312;50.49433517456055;53.39634323120117
2016-07-21;22.92158317565918;138.6033477783203;106.69489288330078;140.73033142089844;50.394989013671875;52.68451690673828
2016-07-22;22.744068145751953;138.9152069091797;107.60091400146484;140.87095642089844;51.090396881103516;52.444156646728516
2016-07-25;22.43977165222168;139.0017547607422;106.87945556640625;140.23854064941406;51.23489761352539;52.823184967041016
2016-07-26;22.285316467285156;139.56468200683594;102.10595703125;138.7005615234375;51.261993408203125;52.11135482788086
2016-07-27;23.733043670654297;139.41746520996094;100.23514556884766;139.17681884765625;50.747196197509766;51.57517623901367
2016-07-28;24.053483963012695;139.01907348632812;100.18480682373047;138.9503936767578;50.7652702331543;51.2608528137207
2016-07-29;24.023509979248047;137.5295867919922;98.69989776611328;139.24703979492188;51.189754486083984;51.30707550048828
2016-08-01;24.447683334350586;136.98397827148438;99.00189208984375;139.1924285888672;51.09943771362305;51.22388458251953
2016-08-02;24.085758209228516;135.14805603027344;98.7418441772461;139.24703979492188;51.09943771362305;50.77088928222656
2016-08-03;24.387752532958984;137.12254333496094;98.5908432006836;139.26268005371094;51.45166778564453;50.613739013671875
2016-08-04;24.538402557373047;136.87136840820312;99.24520874023438;138.8177032470703;51.83097457885742;50.650718688964844
2016-08-05;24.911569595336914;140.37002563476562;100.00860595703125;139.41098022460938;52.345741271972656;51.630645751953125
2016-08-08;25.11785125732422;141.0109100341797;99.2367935180664;139.4188232421875;52.436073303222656;51.75082015991211
2016-08-09;25.219833374023438;141.5391387939453;99.25359344482422;139.27047729492188;52.56250762939453;51.55668640136719
2016-08-10;25.032093048095703;140.45668029785156;99.66466522216797;139.60617065429688;52.39995193481445;50.96502685546875
2016-08-11;25.015869140625;141.90284729003906;100.1512222290039;141.30812072753906;52.6528205871582;52.444156646728516
2016-08-12;25.07381820678711;141.3746337890625;100.2686767578125;140.73822021484375;52.32769012451172;52.185306549072266
2016-08-15;25.3751277923584;143.36642456054688;99.42977142333984;140.964599609375;52.49026107788086;52.481136322021484
2016-08-16;25.351943969726562;143.45298767089844;98.94319915771484;139.94189453125;52.1994514465332;52.58282470703125
2016-08-17;25.314861297607422;143.47030639648438;98.23848724365234;141.30091857910156;52.30851364135742;52.564334869384766
2016-08-18;25.282411575317383;143.80807495117188;98.263671875;140.75889587402344;52.34486389160156;52.88787841796875
2016-08-19;25.34731101989746;143.9552764892578;96.48511505126953;141.09669494628906;52.363033294677734;54.45022201538086
2016-08-22;25.150299072265625;143.98130798339844;96.82908630371094;140.6724853515625;52.40846633911133;54.22835159301758
2016-08-23;25.22909927368164;143.8253936767578;96.63612365722656;141.22238159179688;52.608394622802734;55.11582946777344
2016-08-24;25.03905487060547;143.14996337890625;96.36769104003906;140.9395751953125;52.66292190551758;55.670494079589844
2016-08-25;24.932430267333984;143.6695098876953;96.83745574951172;141.07310485839844;52.86285400390625;54.7645378112793
2016-08-26;24.78641128540039;143.7301483154297;96.0069580078125;140.9395751953125;52.73562240600586;54.54265594482422
2016-08-29;24.758594512939453;144.50953674316406;96.82070922851562;141.7958221435547;52.79923629760742;54.20061492919922
2016-08-30;24.56853485107422;147.24810791015625;97.53086853027344;141.52085876464844;52.608394622802734;53.61820983886719
2016-08-31;24.591712951660156;147.32635498046875;97.78453063964844;140.8059844970703;52.217628479003906;53.285404205322266
2016-09-01;24.737733840942383;146.50045776367188;97.56470489501953;141.38731384277344;52.33577346801758;54.26805877685547
2016-09-02;24.969518661499023;147.08294677734375;97.9282455444336;142.0393524169922;52.40846633911133;53.7859992980957
2016-09-06;24.962560653686523;147.2133331298828;99.12876892089844;141.7644500732422;52.353939056396484;53.220516204833984
2016-09-07;25.11553192138672;147.50889587402344;98.84978485107422;141.20664978027344;52.399375915527344;53.50790023803711
2016-09-08;24.457286834716797;149.2389678955078;98.21570587158203;141.48159790039062;52.19036865234375;52.07099914550781
2016-09-09;23.90332794189453;146.55258178710938;96.87140655517578;137.9779510498047;51.08167266845703;51.29231643676758
2016-09-12;24.438743591308594;148.71737670898438;98.0296859741211;139.9104461669922;51.845035552978516;51.92267990112305
2016-09-13;25.020503997802734;145.18768310546875;96.99825286865234;138.31573486328125;51.37248611450195;51.32938766479492
2016-09-14;25.905902862548828;144.45736694335938;97.37869262695312;137.96226501464844;51.127113342285156;51.10689163208008
2016-09-15;26.78666114807129;146.12657165527344;98.1903076171875;138.72427368164062;51.972267150878906;51.42208480834961
2016-09-16;26.635995864868164;144.31826782226562;97.4632339477539;137.52232360839844;52.02677917480469;51.153255462646484
2016-09-19;26.32541847229004;144.50086975097656;97.40406036376953;138.8263702392578;51.735984802246094;50.94002914428711
2016-09-20;26.323097229003906;144.72686767578125;98.45240783691406;139.5176544189453;51.626930236816406;50.86586380004883
2016-09-21;26.318462371826172;145.21371459960938;98.85823822021484;141.08096313476562;52.49026107788086;51.301578521728516
2016-09-22;26.566469192504883;146.07443237304688;99.22178649902344;141.2852325439453;52.5447883605957;51.3664665222168
2016-09-23;26.123769760131836;143.56187438964844;99.06112670898438;139.35269165039062;52.19036865234375;51.12543869018555
2016-09-26;26.16317367553711;140.388671875;98.52003479003906;138.22149658203125;51.70871353149414;50.43016052246094
2016-09-27;26.21184730529785;141.6144561767578;98.81594848632812;138.4964141845703;52.66292190551758;51.301578521728516
2016-09-28;26.41117286682129;142.10133361816406;97.37869262695312;139.50979614257812;52.73562240600586;49.364097595214844
2016-09-29;26.000926971435547;138.18907165527344;97.04895782470703;137.76583862304688;52.163108825683594;48.3536376953125
2016-09-30;26.202573776245117;140.2060546875;97.53086853027344;138.44142150878906;52.34486389160156;48.80787658691406
2016-10-03;26.079730987548828;140.03221130371094;96.92217254638672;137.50662231445312;52.181278228759766;48.826416015625
2016-10-04;26.190988540649414;141.0754852294922;95.95835876464844;134.8670654296875;52.01771545410156;48.3350944519043
2016-10-05;26.202573776245117;144.66603088378906;95.88226318359375;135.42483520507812;52.381202697753906;48.31655502319336
2016-10-06;26.39727020263672;145.3180694580078;96.31344604492188;134.83567810058594;52.47209167480469;48.23312759399414
2016-10-07;26.43667221069336;147.64797973632812;95.91606140136719;134.5921173095703;52.52661895751953;48.0106315612793
2016-10-10;26.897911071777344;148.69998168945312;96.98133087158203;134.44287109375;52.74471664428711;48.0106315612793
2016-10-11;26.955854415893555;146.96119689941406;96.11051177978516;133.29592895507812;51.972267150878906;48.038448333740234
2016-10-12;27.1969051361084;147.187255859375;96.98133087158203;133.3273468017578;51.89955139160156;48.613197326660156
2016-10-13;27.113462448120117;145.55276489257812;97.57315063476562;133.56304931640625;51.726898193359375;48.23312759399414
2016-10-14;27.264118194580078;148.24789428710938;96.45714569091797;133.8065643310547;52.181278228759766;47.85303497314453
2016-10-17;27.24557876586914;146.92640686035156;95.03678894042969;133.71229553222656;51.99951934814453;47.30609893798828
2016-10-18;27.22703742980957;150.08233642578125;94.05608367919922;133.50807189941406;52.399375915527344;47.48223114013672
2016-10-19;27.145915985107422;151.7167510986328;94.06453704833984;133.4766082763672;52.28123092651367;48.01990509033203
2016-10-20;27.132009506225586;151.7167510986328;93.48116302490234;133.43736267089844;52.02677917480469;48.10334396362305
2016-10-21;27.025386810302734;151.85585021972656;96.3218994140625;133.15455627441406;54.2169189453125;47.992095947265625
2016-10-24;27.268754959106445;152.2470703125;96.01753234863281;134.54501342773438;55.434661865234375;48.08479690551758
2016-10-25;27.407819747924805;152.62091064453125;95.29889678955078;130.58572387695312;55.425567626953125;47.324642181396484
2016-10-26;26.791290283203125;153.9423828125;94.78317260742188;130.80567932128906;55.09841537475586;48.177494049072266
2016-10-27;26.53402328491211;154.5335235595703;94.75779724121094;130.2164764404297;54.61677551269531;48.10334396362305
2016-10-28;26.357868194580078;154.00320434570312;94.77470397949219;130.22433471679688;54.40776062011719;48.22385787963867
2016-10-31;26.316144943237305;154.95960998535156;95.17205810546875;129.8551025390625;54.45319366455078;46.51811981201172
2016-11-01;25.840999603271484;154.8030548095703;94.90153503417969;129.03028869628906;54.344139099121094;45.998992919921875
2016-11-02;25.864171981811523;153.51638793945312;95.01988220214844;130.19293212890625;54.007904052734375;46.09169006347656
2016-11-03;25.586946487426758;153.19468688964844;94.45343017578125;131.05706787109375;53.80796432495117;46.10095977783203
2016-11-04;25.356304168701172;152.94261169433594;93.87853240966797;130.78211975097656;53.35358810424805;46.31418228149414
2016-11-07;25.72206687927246;157.77638244628906;95.3834457397461;133.34312438964844;54.90757751464844;47.19485092163086
2016-11-08;25.873498916625977;158.15890502929688;96.47406005859375;134.35643005371094;54.953006744384766;47.352447509765625
2016-11-09;25.831562042236328;167.47003173828125;97.2095947265625;133.8537139892578;54.680381774902344;47.389530181884766
2016-11-10;25.11168670654297;174.63372802734375;96.812255859375;136.9095916748047;53.34449768066406;46.712799072265625
2016-11-11;25.260793685913086;177.3028106689453;96.56707000732422;137.53802490234375;53.63529586791992;47.06507110595703
2016-11-14;24.627113342285156;181.8583984375;99.64450073242188;135.83331298828125;52.817420959472656;46.54592514038086
2016-11-15;24.95326805114746;183.6058807373047;100.03339385986328;136.87814331054688;53.86040496826172;46.47176742553711
2016-11-16;25.62421989440918;179.3197784423828;100.78583526611328;135.99270629882812;54.57402801513672;46.98163604736328
2016-11-17;25.614896774291992;182.24961853027344;100.98876953125;136.59353637695312;55.47977828979492;47.825233459472656
2016-11-18;25.640527725219727;182.87559509277344;101.45375061035156;136.7437286376953;55.21445846557617;47.37099075317383
2016-11-21;26.029586791992188;183.51026916503906;101.03102111816406;135.6052703857422;55.68106460571289;47.5378532409668
2016-11-22;26.045894622802734;183.5363006591797;101.19165802001953;135.91358947753906;55.91893768310547;47.93647003173828
2016-11-23;25.913103103637695;184.57957458496094;101.57211303710938;136.18240356445312;55.260215759277344;47.593475341796875
2016-11-25;26.043561935424805;183.77105712890625;102.01177215576172;137.1627655029297;55.37914276123047;47.76033401489258
2016-11-28;25.992311477661133;182.87559509277344;102.99246978759766;136.3800811767578;55.452335357666016;47.28754806518555
2016-11-29;25.966684341430664;184.66331481933594;102.82205963134766;136.59353637695312;55.89149856567383;46.93528747558594
2016-11-30;25.747692108154297;191.2388458251953;101.62071990966797;135.7791748046875;55.13211441040039;46.4161491394043
2016-12-01;25.507732391357422;197.6399383544922;100.93909454345703;136.48284912109375;54.16231918334961;47.12323760986328
2016-12-02;25.603248596191406;194.78823852539062;100.74312591552734;136.32472229003906;54.20806884765625;46.94645690917969
2016-12-05;25.419208526611328;199.31434631347656;101.63777160644531;135.68435668945312;55.095516204833984;48.23966979980469
2016-12-06;25.614896774291992;201.7823486328125;101.60367584228516;135.82664489746094;54.8484992980957;47.048805236816406
2016-12-07;25.86650276184082;205.4276123046875;102.17453002929688;139.18673706054688;56.14765548706055;48.47227478027344
2016-12-08;26.120445251464844;210.56419372558594;102.6260986328125;139.0523681640625;55.81829833984375;47.9605598449707
2016-12-09;26.546772003173828;210.91302490234375;103.31622314453125;141.11578369140625;56.69662094116211;48.11872863769531
2016-12-12;26.395347595214844;206.83169555664062;103.72521209716797;142.0250244140625;56.87959671020508;47.951255798339844
2016-12-13;26.835655212402344;208.03514099121094;104.52611541748047;141.3845977783203;57.620670318603516;48.658348083496094
2016-12-14;26.835655212402344;209.2386016845703;104.6624526977539;139.62155151367188;57.34619903564453;48.18385314941406
2016-12-15;26.982431411743164;211.91590881347656;104.25344848632812;139.16302490234375;57.25469207763672;47.718666076660156
2016-12-16;27.017370223999023;208.34039306640625;105.00324249267578;140.29354858398438;56.99851608276367;47.374427795410156
2016-12-19;27.173463821411133;208.4886016845703;104.79025268554688;140.8549346923828;58.206207275390625;47.30931091308594
2016-12-20;27.245681762695312;211.99440002441406;105.0799331665039;141.24232482910156;58.13301086425781;48.18385314941406
2016-12-21;27.27130889892578;210.55545043945312;104.95211029052734;141.06834411621094;58.13301086425781;48.658348083496094
2016-12-22;27.091920852661133;209.40431213378906;105.41220092773438;141.67715454101562;58.142154693603516;48.50947570800781
2016-12-23;27.145505905151367;210.14561462402344;104.91803741455078;141.32138061523438;57.85853958129883;48.295501708984375
2016-12-27;27.317909240722656;210.66014099121094;104.85841369628906;141.4557647705078;57.8951301574707;47.718666076660156
2016-12-28;27.201417922973633;209.86647033691406;104.52611541748047;140.79168701171875;57.62980270385742;47.467464447021484
2016-12-29;27.194427490234375;207.71250915527344;104.6198501586914;141.05258178710938;57.54747009277344;47.504695892333984
2016-12-30;26.982431411743164;208.8200225830078;103.70816040039062;141.17904663085938;56.852142333984375;47.29071044921875
2017-01-03;27.059314727783203;210.6688232421875;101.9189224243164;140.7679443359375;57.25469207763672;48.36063003540039
2017-01-04;27.029020309448242;212.029296875;101.79963684082031;140.9813995361328;56.99851608276367;49.37472915649414
